time,Ax,Ay,Az,A_mag
2025-11-04T18:25:29.958918,0.021206280008513243,0.022057997036485023,0.9740251898765564,0.9745056860065634
2025-11-04T18:26:18.670820,0.1601237017944779,0.1639296038338216,0.8698865039193112,0.8995638079594146
2025-11-04T18:26:26.269668,0.026811943092244737,0.025902097291768865,0.9304190087825694,0.9311655764902572
