time,Ax,Ay,Az,A_mag
2025-11-02T18:03:13.471935,0.028455148118415048,0.0400521035771817,0.9684164683733668,0.9696619630944293
2025-11-02T18:03:18.042337,0.028649885603722107,0.040732328562026326,0.9696645774739854,0.9709424964141768
2025-11-02T18:03:21.392326,0.028545371459230133,0.0406545105430743,0.9686578900917716,0.9699307890237762
