time,Ax,Ay,Az,A_mag
2025-11-10T23:48:44.985809,-0.03998071733282282,-0.2681203093731178,0.9257399619750257,0.964614656354705
2025-11-10T23:48:47.833973,-0.03758517982762145,-0.2628261045269344,0.930164388988329,0.9673138050837014
2025-11-10T23:48:50.441426,-0.02892723537819541,-0.263392457495565,0.9339416843393574,0.970803502959695
2025-11-10T23:48:59.532824,-0.0522133813381357,0.15884440392255783,0.9580782651901245,0.9725593781759512
2025-11-10T23:49:01.839061,-0.04723197208595988,0.1504575022212837,0.9576385539510975,0.9705358927805533
2025-11-10T23:49:03.923729,-0.05614776301967061,0.1747578735584798,0.9510905315046725,0.9686413602467299
