time,Ax,Ay,Az,A_mag
2025-11-02T17:57:07.646280,0.027881281450390816,0.0424887016415596,0.969669759273529,0.9710005652274798
2025-11-02T17:57:14.260276,0.001939567388035357,0.2573601305484772,0.9467622637748718,0.9811201673728361
2025-11-02T17:57:18.258471,0.09770569950342178,-0.14328818023204803,0.9331152439117432,0.9490953401688035
2025-11-02T17:57:22.247918,0.02545681968331337,0.03836122900247574,0.9665017127990723,0.9675976407590655
